2001-03-31T22:25:54.000, -187.000000, -291.000000,  445.000000,  2.000000
2001-03-31T22:25:58.006, -929.000000, -3294.000000, -9480.000000,  2.000000
2001-03-31T22:26:02.013, -1423.000000, -4747.000000, -8570.000000,  2.000000
2001-03-31T22:26:06.020, -3360.000000, -6481.000000, -6827.000000,  2.000000
2001-03-31T22:26:10.027, -4424.000000, -6434.000000, -5821.000000,  2.000000
2001-03-31T22:26:14.033, -4981.000000, -7439.000000, -4274.000000,  2.000000
2001-03-31T22:26:18.040, -5194.000000, -6389.000000, -5773.000000,  2.000000
2001-03-31T22:26:22.047, -5357.000000, -6579.000000, -5304.000000,  2.000000
2001-03-31T22:26:26.054, -5358.000000, -6635.000000, -5589.000000,  2.000000
2001-03-31T22:26:30.060, -5447.000000, -5825.000000, -6348.000000,  2.000000
2001-03-31T22:26:34.067, -5446.000000, -6255.000000, -5821.000000,  2.000000
2001-03-31T22:26:38.074, -5389.000000, -6327.000000, -5685.000000,  2.000000
2001-03-31T22:26:42.081, -5575.000000, -6174.000000, -5555.000000,  2.000000
2001-03-31T22:26:46.087, -5583.000000, -6481.000000, -5277.000000,  2.000000
2001-03-31T22:26:50.094, -5561.000000, -6387.000000, -5364.000000,  2.000000
2001-03-31T22:26:54.101, -5334.000000, -6597.000000, -5415.000000,  2.000000
2001-03-31T22:26:58.108, -6161.000000, -6427.000000, -4454.000000,  2.000000
2001-03-31T22:27:02.114, -5903.000000, -6481.000000, -4617.000000,  2.000000
2001-03-31T22:27:06.121, -5757.000000, -6514.000000, -4913.000000,  2.000000
2001-03-31T22:27:10.128, -5558.000000, -6693.000000, -4883.000000,  2.000000
2001-03-31T22:27:14.135, -5670.000000, -6454.000000, -4846.000000,  2.000000
2001-03-31T22:27:18.142, -5788.000000, -6517.000000, -4540.000000,  2.000000
2001-03-31T22:27:22.148, -5904.000000, -6486.000000, -4494.000000,  2.000000
2001-03-31T22:27:26.155, -5785.000000, -6857.000000, -3712.000000,  2.000000
2001-03-31T22:27:30.162, -5797.000000, -6200.000000, -4600.000000,  2.000000
2001-03-31T22:27:34.169, -6070.000000, -6541.000000, -3802.000000,  2.000000
2001-03-31T22:27:38.175, -5986.000000, -6932.000000, -3120.000000,  2.000000
2001-03-31T22:27:42.182, -5794.000000, -7630.000000, -1645.000000,  2.000000
2001-03-31T22:27:46.189, -5396.000000, -7048.000000, -3980.000000,  2.000000
2001-03-31T22:27:50.196, -5295.000000, -6764.000000, -4700.000000,  2.000000
2001-03-31T22:27:54.202, -5482.000000, -7157.000000, -3306.000000,  2.000000
2001-03-31T22:27:58.209, -5478.000000, -7425.000000, -3213.000000,  2.000000
2001-03-31T22:28:02.216, -5734.000000, -7220.000000, -2852.000000,  2.000000
2001-03-31T22:28:06.223, -5887.000000, -7430.000000, -1799.000000,  2.000000
2001-03-31T22:28:10.229, -5903.000000, -7420.000000, -1218.000000,  2.000000
2001-03-31T22:28:14.236, -5754.000000, -7635.000000, -1395.000000,  2.000000
