2001-04-04T21:40:54.000,  9650.000000, -3839.000000,  3777.000000,  3.000000
2001-04-04T21:40:58.006,  9655.000000, -3853.000000,  3772.000000,  3.000000
2001-04-04T21:41:02.012,  9663.000000, -3868.000000,  3766.000000,  3.000000
2001-04-04T21:41:06.019,  9668.000000, -3883.000000,  3757.000000,  3.000000
2001-04-04T21:41:10.025,  9673.000000, -3897.000000,  3743.000000,  3.000000
2001-04-04T21:41:14.031,  9680.000000, -3911.000000,  3737.000000,  3.000000
2001-04-04T21:41:18.038,  9686.000000, -3920.000000,  3731.000000,  3.000000
2001-04-04T21:41:22.044,  9692.000000, -3925.000000,  3731.000000,  3.000000
2001-04-04T21:41:26.051,  9678.000000, -3931.000000,  3722.000000,  3.000000
2001-04-04T21:41:30.057,  9681.000000, -3936.000000,  3719.000000,  3.000000
2001-04-04T21:41:34.063,  9708.000000, -3942.000000,  3731.000000,  3.000000
2001-04-04T21:41:38.070,  9712.000000, -3953.000000,  3725.000000,  3.000000
2001-04-04T21:41:42.076,  9716.000000, -3956.000000,  3720.000000,  3.000000
2001-04-04T21:41:46.083,  9721.000000, -3958.000000,  3719.000000,  3.000000
2001-04-04T21:41:50.089,  9729.000000, -3953.000000,  3727.000000,  3.000000
2001-04-04T21:41:54.095,  9735.000000, -3944.000000,  3741.000000,  3.000000
2001-04-04T21:41:58.102,  9740.000000, -3927.000000,  3765.000000,  3.000000
2001-04-04T21:42:02.108,  9745.000000, -3913.000000,  3783.000000,  3.000000
2001-04-04T21:42:06.115,  9750.000000, -3906.000000,  3792.000000,  3.000000
2001-04-04T21:42:10.121,  9756.000000, -3904.000000,  3795.000000,  3.000000
2001-04-04T21:42:14.127,  9762.000000, -3905.000000,  3798.000000,  3.000000
2001-04-04T21:42:18.134,  9768.000000, -3904.000000,  3797.000000,  3.000000
2001-04-04T21:42:22.140,  9753.000000, -3905.000000,  3791.000000,  3.000000
2001-04-04T21:42:26.146,  9776.000000, -3907.000000,  3807.000000,  3.000000
2001-04-04T21:42:30.153,  9782.000000, -3909.000000,  3809.000000,  3.000000
2001-04-04T21:42:34.159,  9787.000000, -3913.000000,  3809.000000,  3.000000
2001-04-04T21:42:38.166,  9796.000000, -3911.000000,  3805.000000,  3.000000
2001-04-04T21:42:42.172,  9802.000000, -3904.000000,  3806.000000,  3.000000
2001-04-04T21:42:46.178,  9808.000000, -3901.000000,  3815.000000,  3.000000
2001-04-04T21:42:50.185,  9813.000000, -3901.000000,  3824.000000,  3.000000
2001-04-04T21:42:54.191,  9823.000000, -3903.000000,  3823.000000,  3.000000
2001-04-04T21:42:58.198,  9827.000000, -3902.000000,  3820.000000,  3.000000
2001-04-04T21:43:02.204,  9834.000000, -3902.000000,  3820.000000,  3.000000
2001-04-04T21:43:06.210,  9839.000000, -3900.000000,  3821.000000,  3.000000
2001-04-04T21:43:10.217,  9847.000000, -3901.000000,  3815.000000,  3.000000
2001-04-04T21:43:14.223,  9856.000000, -3906.000000,  3812.000000,  3.000000
2001-04-04T21:43:18.230,  9843.000000, -3913.000000,  3797.000000,  3.000000
2001-04-04T21:43:22.236,  9867.000000, -3920.000000,  3801.000000,  3.000000
2001-04-04T21:43:26.242,  9873.000000, -3926.000000,  3795.000000,  3.000000
2001-04-04T21:43:30.249,  9882.000000, -3931.000000,  3790.000000,  3.000000
2001-04-04T21:43:34.255,  9887.000000, -3936.000000,  3788.000000,  3.000000
2001-04-04T21:43:38.262,  9893.000000, -3939.000000,  3788.000000,  3.000000
2001-04-04T21:43:42.268,  9899.000000, -3946.000000,  3785.000000,  3.000000
2001-04-04T21:43:46.274,  9905.000000, -3954.000000,  3780.000000,  3.000000
